Time,P1,P2,P3,P4,S1,S2,S3
831043,0,0,0,0,0,0,43
831309,0,0,0,0,0,0,43
831576,0,0,0,0,0,0,43
831842,0,0,0,0,0,0,43
832108,0,0,0,0,0,0,43
832374,0,0,0,0,0,0,43
832640,0,0,0,0,0,0,43
832906,0,0,0,0,0,0,43
833172,0,0,0,0,0,0,43
833438,0,0,0,0,0,0,44
833704,0,0,0,0,0,0,43
833970,0,0,0,0,0,0,43
834236,0,0,0,0,0,0,43
834502,0,0,0,0,0,0,44
834768,0,0,0,0,0,0,44
835034,0,0,0,0,0,0,43
835300,0,0,0,0,0,0,44
835566,0,0,0,0,0,0,42
835832,0,0,0,0,0,0,42
836098,0,0,0,0,0,0,43
836364,0,0,0,0,0,0,44
836631,0,0,0,0,0,0,44
836898,0,0,0,0,0,0,43
837164,0,0,0,0,0,0,44
837430,0,0,0,0,0,0,49
837697,0,0,0,0,0,0,52
837964,0,0,0,0,0,0,43
838230,0,0,0,0,0,0,43
838496,0,0,0,0,0,0,43
838762,0,0,0,0,0,0,43
839028,0,0,0,0,0,0,44
839294,0,0,0,0,0,0,44
839560,0,0,0,0,0,0,43
839826,0,0,0,0,0,0,43
840092,0,0,0,0,0,0,43
840358,0,0,0,0,0,0,44
840624,0,0,0,0,0,0,42
840890,0,0,0,0,0,0,44
841156,0,0,0,0,0,0,43
841422,0,0,0,0,0,0,44
841688,0,0,0,0,0,0,43
841954,0,0,0,0,0,0,43
842220,0,0,0,0,0,0,43
842486,0,0,0,0,0,0,44
842752,0,0,0,0,0,0,43
843018,0,0,0,0,0,0,43
843284,0,0,0,0,0,0,42
843551,0,0,0,0,0,0,44
843818,0,0,0,0,0,0,43
844084,0,0,0,0,0,0,43
844350,0,0,0,0,0,0,43
844616,0,0,0,0,0,0,43
844880,0,0,0,0,0,0,11
845146,0,0,0,0,0,0,44
845412,0,0,0,0,0,0,44
845678,0,0,0,0,0,0,44
845944,0,0,0,0,0,0,42
846211,0,0,0,0,0,0,43
846477,0,0,0,0,0,0,43
846743,0,0,0,0,0,0,43
847009,0,0,0,0,0,0,42
847275,0,0,0,0,0,0,43
847541,0,0,0,0,0,0,43
847807,0,0,0,0,0,0,44
848074,0,0,0,0,0,0,43
848340,0,0,0,0,0,0,43
848606,0,0,0,0,0,0,44
848873,0,0,0,0,0,0,44
849139,0,0,0,0,0,0,44
849405,0,0,0,0,0,0,44
849671,0,0,0,0,0,0,44
849937,0,0,0,0,0,0,44
850203,0,0,0,0,0,0,43
850469,0,0,0,0,0,0,43
850735,0,0,0,0,0,0,43
851001,0,0,0,0,0,0,43
851267,0,0,0,0,0,0,43
851533,0,0,0,0,0,0,43
851799,0,0,0,0,0,0,44
852065,0,0,0,0,0,0,42
852331,0,0,0,0,0,0,43
852597,0,0,0,0,0,0,43
852863,0,0,0,0,0,0,43
853129,0,0,0,0,0,0,44
853395,0,0,0,0,0,0,42
853661,0,0,0,0,0,0,43
853927,0,0,0,0,0,0,43
854193,0,0,0,0,0,0,43
854459,0,0,0,0,0,0,44
854725,0,0,0,0,0,0,43
854991,0,0,0,0,0,0,43
855257,0,0,0,0,0,0,44
855523,0,0,0,0,0,0,43
855789,0,0,0,0,0,0,44
856056,0,0,0,0,0,0,44
856322,0,0,0,0,0,0,44
856588,0,0,0,0,0,0,43
856854,0,0,0,0,0,0,44
857120,0,0,0,0,0,0,44
857386,0,0,0,0,0,0,43
857652,0,0,0,0,0,0,43
857918,0,0,0,0,0,0,43
858184,0,0,0,0,0,0,43
858450,0,0,0,0,0,0,44
858717,0,0,0,0,0,0,43
858983,0,0,0,0,0,0,43
859249,0,0,0,0,0,0,44
859515,0,0,0,0,0,0,44
859781,0,0,0,0,0,0,42
860047,0,0,0,0,0,0,43
860313,0,0,0,0,0,0,44
860579,0,0,0,0,0,0,44
860845,0,0,0,0,0,0,43
861111,0,0,0,0,0,0,43
861377,0,0,0,0,0,0,48
861644,0,0,0,0,0,0,43
861910,0,0,0,0,0,0,43
862176,0,0,0,0,0,0,51
862443,0,0,0,0,0,0,44
862709,0,0,0,0,0,0,43
862975,0,0,0,0,0,0,43
863241,0,0,0,0,0,0,44
863508,0,0,0,0,0,0,44
863774,0,0,0,0,0,0,43
864040,0,0,0,0,0,0,43
864306,0,0,0,0,0,0,43
864572,0,0,0,0,0,0,43
864838,0,0,0,0,0,0,43
865104,0,0,0,0,0,0,43
865370,0,0,0,0,0,0,44
865636,0,0,0,0,0,0,44
865903,0,0,0,0,0,0,44
866169,0,0,0,0,0,0,45
866435,0,0,0,0,0,0,44
866701,0,0,0,0,0,0,44
866967,0,0,0,0,0,0,43
867233,0,0,0,0,0,0,44
867499,0,0,0,0,0,0,44
867765,0,0,0,0,0,0,43
868031,0,0,0,0,0,0,43
868297,0,0,0,0,0,0,44
868563,0,0,0,0,0,0,49
868830,0,0,0,0,0,0,44
869096,0,0,0,0,0,0,44
869362,0,0,0,0,0,0,44
869628,0,0,0,0,0,0,43
869894,0,0,0,0,0,0,43
870160,0,0,0,0,0,0,44
870426,0,0,0,0,0,0,43
870692,0,0,0,0,0,0,44
870958,0,0,0,0,0,0,44
871224,0,0,0,0,0,0,44
871490,0,0,0,0,0,0,43
871757,0,0,0,0,0,0,44
872023,0,0,0,0,0,0,43
872289,0,0,0,0,0,0,43
872555,0,0,0,0,0,0,44
872822,0,0,0,0,0,0,44
873089,0,0,0,0,0,0,43
873355,0,0,0,0,0,0,44
873621,0,0,0,0,0,0,44
873887,0,0,0,0,0,0,43
874153,0,0,0,0,0,0,44
874419,0,0,0,0,0,0,43
874685,0,0,0,0,0,0,43
874951,0,0,0,0,0,0,43
875217,0,0,0,0,0,0,44
875483,0,0,0,0,0,0,43
875749,0,0,0,0,0,0,43
876015,0,0,0,0,0,0,50
876282,0,0,0,0,0,0,44
876548,0,0,0,0,0,0,44
876814,0,0,0,0,0,0,43
877080,0,0,0,0,0,0,43
877346,0,0,0,0,0,0,44
877612,0,0,0,0,0,0,44
877878,0,0,0,0,0,0,43
878144,0,0,0,0,0,0,43
878410,0,0,0,0,0,0,44
878676,0,0,0,0,0,0,44
878942,0,0,0,0,0,0,43
879208,0,0,0,0,0,0,44
879474,0,0,0,0,0,0,43
879740,0,0,0,0,0,0,44
880006,0,0,0,0,0,0,42
880272,0,0,0,0,0,0,44
880538,0,0,0,0,0,0,44
880804,0,0,0,0,0,0,43
881070,0,0,0,0,0,0,43
881336,0,0,0,0,0,0,43
881602,0,0,0,0,0,0,44
881868,0,0,0,0,0,0,43
882134,0,0,0,0,0,0,43
882400,0,0,0,0,0,0,44
882666,0,0,0,0,0,0,43
882932,0,0,0,0,0,0,43
883198,0,0,0,0,0,0,44
883464,0,0,0,0,0,0,43
883730,0,0,0,0,0,0,43
883996,0,0,0,0,0,0,43
884262,0,0,0,0,0,0,52
884529,0,0,0,0,0,0,44
884795,0,0,0,0,0,0,43
885061,0,0,0,0,0,0,44
885327,0,0,0,0,0,0,44
885593,0,0,0,0,0,0,44
885860,0,0,0,0,0,0,44
886126,0,0,0,0,0,0,43
886392,0,0,0,0,0,0,43
886658,0,0,0,0,0,0,43
886924,0,0,0,0,0,0,44
887190,0,0,0,0,0,0,43
887456,0,0,0,0,0,0,44
887722,0,0,0,0,0,0,52
887989,0,0,0,0,0,0,43
888255,0,0,0,0,0,0,43
888521,0,0,0,0,0,0,43
888787,0,0,0,0,0,0,43
889053,0,0,0,0,0,0,44
889319,0,0,0,0,0,0,44
889585,0,0,0,0,0,0,44
889851,0,0,0,0,0,0,44
890117,0,0,0,0,0,0,44
890383,0,0,0,0,0,0,43
890649,0,0,0,0,0,0,44
890915,0,0,0,0,0,0,44
891181,0,0,0,0,0,0,43
891447,0,0,0,0,0,0,44
891714,0,0,0,0,0,0,43
891980,0,0,0,0,0,0,43
892246,0,0,0,0,0,0,44
892512,0,0,0,0,0,0,44
892778,0,0,0,0,0,0,51
893045,0,0,0,0,0,0,44
893311,0,0,0,0,0,0,44
893577,0,0,0,0,0,0,44
893843,0,0,0,0,0,0,43
894109,0,0,0,0,0,0,43
894375,0,0,0,0,0,0,43
894641,0,0,0,0,0,0,43
894907,0,0,0,0,0,0,44
895173,0,0,0,0,0,0,44
895439,0,0,0,0,0,0,43
895705,0,0,0,0,0,0,43
895972,0,0,0,0,0,0,43
896238,0,0,0,0,0,0,44
896504,0,0,0,0,0,0,43
896770,0,0,0,0,0,0,44
897036,0,0,0,0,0,0,43
897302,0,0,0,0,0,0,43
897568,0,0,0,0,0,0,43
897834,0,0,0,0,0,0,45
898102,0,0,0,0,0,34,43
898368,0,0,0,0,0,0,43
898634,0,0,0,0,0,0,43
898900,0,0,0,0,0,0,43
899166,0,0,0,0,0,0,44
899433,0,0,0,0,0,0,44
899699,0,0,0,0,0,0,43
899966,0,0,0,0,0,0,44
900233,0,0,0,0,0,0,43
900499,0,0,0,0,0,0,43
900765,0,0,0,0,0,0,44
901031,0,0,0,0,0,0,43
901297,0,0,0,0,0,0,43
901563,0,0,0,0,0,0,44
901829,0,0,0,0,0,0,43
902095,0,0,0,0,0,0,43
902361,0,0,0,0,0,0,43
902627,0,0,0,0,0,0,44
902893,0,0,0,0,0,0,43
903159,0,0,0,0,0,0,44
903425,0,0,0,0,0,0,44
903691,0,0,0,0,0,0,44
903957,0,0,0,0,0,0,43
904223,0,0,0,0,0,0,44
904489,0,0,0,0,0,0,43
904755,0,0,0,0,0,0,44
905021,0,0,0,0,0,0,50
905288,0,0,0,0,0,0,44
905554,0,0,0,0,0,0,43
905820,0,0,0,0,0,0,45
906086,0,0,0,0,0,0,44
906352,0,0,0,0,0,0,44
906618,0,0,0,0,0,0,43
906884,0,0,0,0,0,0,50
907151,0,0,0,0,0,0,43
907417,0,0,0,0,0,0,43
907683,0,0,0,0,0,0,44
907949,0,0,0,0,0,0,43
908215,0,0,0,0,0,0,43
908481,0,0,0,0,0,0,43
908747,0,0,0,0,0,0,44
909013,0,0,0,0,0,0,44
909279,0,0,0,0,0,0,44
909545,0,0,0,0,0,0,44
909811,0,0,0,0,0,0,43
910077,0,0,0,0,0,0,43
910343,0,0,0,0,0,0,43
910609,0,0,0,0,0,0,44
910875,0,0,0,0,0,0,44
911141,0,0,0,0,0,0,44
911407,0,0,0,0,0,0,44
911673,0,0,0,0,0,0,49
911940,0,0,0,0,0,0,43
912206,0,0,0,0,0,0,43
912472,0,0,0,0,0,0,44
912738,0,0,0,0,0,0,44
913004,0,0,0,0,0,0,44
913270,0,0,0,0,0,0,43
913536,0,0,0,0,0,0,44
913803,0,0,0,0,0,0,44
914069,0,0,0,0,0,0,44
914335,0,0,0,0,0,0,43
914601,0,0,0,0,0,0,49
914868,0,0,0,0,0,0,44
915134,0,0,0,0,0,0,44
915400,0,0,0,0,0,0,43
915666,0,0,0,0,0,0,43
915932,0,0,0,0,0,0,44
916199,0,0,0,0,0,0,43
916463,0,0,0,0,0,0,12
916730,0,0,0,0,0,0,45
916997,0,0,0,0,0,0,43
917263,0,0,0,0,0,0,43
917529,0,0,0,0,0,0,50
917796,0,0,0,0,0,0,43
918062,0,0,0,0,0,0,43
918328,0,0,0,0,0,0,43
918594,0,0,0,0,0,0,43
918860,0,0,0,0,0,0,44
919126,0,0,0,0,0,0,44
919392,0,0,0,0,0,0,44
919658,0,0,0,0,0,0,44
919924,0,0,0,0,0,0,43
920190,0,0,0,0,0,0,44
920457,0,0,0,0,0,0,43
920723,0,0,0,0,0,0,48
920990,0,0,0,0,0,0,44
921256,0,0,0,0,0,0,43
921522,0,0,0,0,0,0,44
921788,0,0,0,0,0,0,43
922054,0,0,0,0,0,0,44
922320,0,0,0,0,0,0,43
922586,0,0,0,0,0,0,43
922852,0,0,0,0,0,0,43
923118,0,0,0,0,0,0,43
923384,0,0,0,0,0,0,44
923650,0,0,0,0,0,0,43
923916,0,0,0,0,0,0,51
924183,0,0,0,1,0,0,43
924450,0,0,0,1,0,0,44
924716,0,0,0,1,0,0,43
924982,0,0,0,1,0,0,43
925248,0,0,0,1,0,0,44
925515,0,0,0,1,0,0,43
925781,0,0,0,1,0,0,49
926048,0,0,0,0,0,0,44
926314,0,0,0,0,0,0,44
926580,0,0,0,0,0,0,44
926846,0,0,0,0,0,0,45
927113,0,0,0,0,0,0,44
927380,0,0,0,0,0,0,43
927646,0,0,0,0,0,0,44
927912,0,0,0,0,0,0,44
928178,0,0,0,0,0,0,43
928444,0,0,0,0,0,0,44
928710,0,0,0,0,0,0,43
928976,0,0,0,0,0,0,43
929242,0,0,0,0,0,0,44
929508,0,0,0,0,0,0,43
929774,0,0,0,0,0,0,48
930041,0,0,0,0,0,0,43
930307,0,0,0,0,0,0,43
930573,0,0,0,0,0,0,43
930839,0,0,0,0,0,0,44
931105,0,0,0,0,0,0,43
931371,0,0,0,0,0,0,44
931637,0,0,0,0,0,0,44
931903,0,0,0,0,0,0,43
932169,0,0,0,0,0,0,47
932435,0,0,0,0,0,0,43
932701,0,0,0,0,0,0,48
932968,0,0,0,0,0,0,43
933234,0,0,0,0,0,0,44
933500,0,0,0,0,0,0,43
933766,0,0,0,0,0,0,48
934033,0,0,0,0,0,0,43
934299,0,0,0,0,0,0,43
934565,0,0,0,0,0,0,43
934831,0,0,0,0,0,0,44
935098,0,0,0,0,0,0,43
935364,0,0,0,0,0,0,43
935630,0,0,0,0,0,0,44
935896,0,0,0,0,0,0,44
936162,0,0,0,0,0,0,43
936428,0,0,0,0,0,0,43
936694,0,0,0,0,0,0,44
936960,0,0,0,0,0,0,43
937226,0,0,0,0,0,0,43
937492,0,0,0,0,0,0,44
937758,0,0,0,0,0,0,43
938024,0,0,0,0,0,0,45
938290,0,0,0,0,0,0,43
938556,0,0,0,0,0,0,43
938822,0,0,0,0,0,0,44
939088,0,0,0,0,0,0,44
939354,0,0,0,0,0,0,49
939621,0,0,0,0,0,0,43
939887,0,0,0,0,0,0,44
940153,0,0,0,0,0,0,44
940420,0,0,0,0,0,0,43
940686,0,0,0,0,0,0,43
940952,0,0,0,0,0,0,44
941218,0,0,0,0,0,0,44
941484,0,0,0,0,0,0,43
941750,0,0,0,0,0,0,44
942016,0,0,0,0,0,0,44
942282,0,0,0,0,0,0,43
942548,0,0,0,0,0,0,43
942814,0,0,0,0,0,0,44
943080,0,0,0,0,0,0,44
943347,0,0,0,0,0,0,44
943614,0,0,0,0,0,0,43
943880,0,0,0,0,0,0,43
944146,0,0,0,0,0,0,43
944412,0,0,0,0,0,0,43
944678,0,0,0,0,0,0,43
944944,0,0,0,0,0,0,44
945211,0,0,0,0,0,0,43
945477,0,0,0,0,0,0,44
945743,0,0,0,0,0,0,43
946007,0,0,0,0,0,0,12
946274,0,0,0,0,0,0,44
946540,0,0,0,0,0,0,43
946806,0,0,0,0,0,0,43
947072,0,0,0,0,0,0,43
947338,0,0,0,0,0,0,42
947604,0,0,0,0,0,0,43
947870,0,0,0,0,0,0,44
948136,0,0,0,0,0,0,43
948402,0,0,0,0,0,0,43
948668,0,0,0,0,0,0,43
948934,0,0,0,0,0,0,44
949200,0,0,0,0,0,0,43
949466,0,0,0,0,0,0,44
949732,0,0,0,0,0,0,43
949998,0,0,0,0,0,0,44
950264,0,0,0,0,0,0,43
950531,0,0,0,0,0,0,43
950798,0,0,0,0,0,0,44
951064,0,0,0,0,0,0,43
951330,0,0,0,0,0,0,43
951597,0,0,0,0,0,0,42
951863,0,0,0,0,0,0,43
952129,0,0,0,0,0,0,43
952395,0,0,0,0,0,0,49
952662,0,0,0,0,0,0,43
952929,0,0,0,0,0,0,44
953195,0,0,0,0,0,0,43
953461,0,0,0,0,0,0,43
953727,0,0,0,0,0,0,43
953994,0,0,0,0,0,0,43
954260,0,0,0,0,0,0,44
954526,0,0,0,0,0,0,43
954792,0,0,0,0,0,0,44
955058,0,0,0,0,0,0,44
955324,0,0,0,0,0,0,44
955590,0,0,0,0,0,0,43
955856,0,0,0,0,0,0,44
956122,0,0,0,0,0,0,44
956388,0,0,0,0,0,0,44
956654,0,0,0,0,0,0,43
956920,0,0,0,0,0,0,44
957186,0,0,0,0,0,0,43
957452,0,0,0,0,0,0,43
957718,0,0,0,0,0,0,43
957984,0,0,0,0,0,0,51
958251,0,0,0,0,0,0,43
958517,0,0,0,0,0,0,43
958783,0,0,0,0,0,0,47
959049,0,0,0,0,0,0,43
959315,0,0,0,0,0,0,44
959581,0,0,0,0,0,0,44
959847,0,0,0,0,0,0,43
960113,0,0,0,0,0,0,44
960379,0,0,0,0,0,0,43
960645,0,0,0,0,0,0,43
960911,0,0,0,0,0,0,52
961178,0,0,0,0,0,0,43
961444,0,0,0,0,0,0,43
961710,0,0,0,0,0,0,43
961976,0,0,0,0,0,0,44
962243,0,0,0,0,0,0,43
962509,0,0,0,0,0,0,44
962775,0,0,0,0,0,0,43
963041,0,0,0,0,0,0,44
